,lines,shapely,length,start,end
1368,"LINESTRING (105.7102730611587 19.99210921411977, 105.710281840155 19.9921121132538)","LINESTRING (105.7102730611587 19.99210921411977, 105.710281840155 19.9921121132538)",0.97286449584,POINT (105.7102730611587 19.99210921411977),POINT (105.710281840155 19.9921121132538)
1369,"LINESTRING (105.7102817942559 19.99211216112867, 105.7102761452833 19.99211319536004)","LINESTRING (105.7102817942559 19.99211216112867, 105.7102761452833 19.99211319536004)",0.601963159397,POINT (105.7102817942559 19.99211216112867),POINT (105.7102761452833 19.99211319536004)
1370,"LINESTRING (105.7102801573423 19.9921135787077, 105.7102816099914 19.99211240132877, 105.7102817282067 19.99211227805794)","LINESTRING (105.7102801573423 19.9921135787077, 105.7102816099914 19.99211240132877, 105.7102817282067 19.99211227805794)",0.218596283083,POINT (105.7102801573423 19.9921135787077),POINT (105.7102817282067 19.99211227805794)
1371,"LINESTRING (105.7102813295411 19.99211513257337, 105.7102817282067 19.99211227805794)","LINESTRING (105.7102813295411 19.99211513257337, 105.7102817282067 19.99211227805794)",0.318643326997,POINT (105.7102813295411 19.99211513257337),POINT (105.7102817282067 19.99211227805794)
1378,"LINESTRING (105.7117246036333 19.93777747649805, 105.7117304764723 19.93777108200804, 105.7117361595743 19.93776625143793)","LINESTRING (105.7117246036333 19.93777747649805, 105.7117304764723 19.93777108200804, 105.7117361595743 19.93776625143793)",1.73699532143,POINT (105.7117246036333 19.93777747649805),POINT (105.7117361595743 19.93776625143793)
1379,"LINESTRING (105.7117684815929 19.93889051938227, 105.7117739826464 19.93888529973755)","LINESTRING (105.7117684815929 19.93889051938227, 105.7117739826464 19.93888529973755)",0.815536929808,POINT (105.7117684815929 19.93889051938227),POINT (105.7117739826464 19.93888529973755)
1380,"LINESTRING (105.7117724215597 19.93888571407854, 105.7117739826464 19.93888529973755)","LINESTRING (105.7117724215597 19.93888571407854, 105.7117739826464 19.93888529973755)",0.169684916054,POINT (105.7117724215597 19.93888571407854),POINT (105.7117739826464 19.93888529973755)
1384,"LINESTRING (105.7121658757103 19.93902307731921, 105.7121717277112 19.93901625765651, 105.7121778462302 19.9390070339576)","LINESTRING (105.7121658757103 19.93902307731921, 105.7121717277112 19.93901625765651, 105.7121778462302 19.9390070339576)",2.17690467405,POINT (105.7121658757103 19.93902307731921),POINT (105.7121778462302 19.9390070339576)
1385,"LINESTRING (105.7128034469528 19.93720437113953, 105.7128112054303 19.93720466727604)","LINESTRING (105.7128034469528 19.93720437113953, 105.7128112054303 19.93720466727604)",0.812615625397,POINT (105.7128034469528 19.93720437113953),POINT (105.7128112054303 19.93720466727604)
1386,"LINESTRING (105.7128038898152 19.93720029930357, 105.7128112054303 19.93720466727604)","LINESTRING (105.7128038898152 19.93720029930357, 105.7128112054303 19.93720466727604)",0.90543916358,POINT (105.7128038898152 19.93720029930357),POINT (105.7128112054303 19.93720466727604)
1390,"LINESTRING (105.7135548579119 19.99247633490923, 105.7135547914945 19.99247631968653, 105.7135484125016 19.99247409219655)","LINESTRING (105.7135548579119 19.99247633490923, 105.7135547914945 19.99247631968653, 105.7135484125016 19.99247409219655)",0.718576827898,POINT (105.7135548579119 19.99247633490923),POINT (105.7135484125016 19.99247409219655)
1391,"LINESTRING (105.713554516914 19.99247596114727, 105.7135548579119 19.99247633490923)","LINESTRING (105.713554516914 19.99247596114727, 105.7135548579119 19.99247633490923)",0.0546221624725,POINT (105.713554516914 19.99247596114727),POINT (105.7135548579119 19.99247633490923)
1394,"LINESTRING (105.7137378055862 19.9357496213247, 105.7137395776985 19.93575030365629, 105.7137397204375 19.93575038029758)","LINESTRING (105.7137378055862 19.9357496213247, 105.7137395776985 19.93575030365629, 105.7137397204375 19.93575038029758)",0.217421670908,POINT (105.7137378055862 19.9357496213247),POINT (105.7137397204375 19.93575038029758)
1395,"LINESTRING (105.713738470766 19.93574780862917, 105.7137397204375 19.93575038029758)","LINESTRING (105.713738470766 19.93574780862917, 105.7137397204375 19.93575038029758)",0.313210393839,POINT (105.713738470766 19.93574780862917),POINT (105.7137397204375 19.93575038029758)
1398,"LINESTRING (105.7137401499561 19.93574393480645, 105.7137398371453 19.93575048751457)","LINESTRING (105.7137401499561 19.93574393480645, 105.7137398371453 19.93575048751457)",0.725906067784,POINT (105.7137401499561 19.93574393480645),POINT (105.7137398371453 19.93575048751457)
1400,"LINESTRING (105.7137442832148 19.93574329452502, 105.7137398672901 19.93575053376387)","LINESTRING (105.7137442832148 19.93574329452502, 105.7137398672901 19.93575053376387)",0.924884754644,POINT (105.7137442832148 19.93574329452502),POINT (105.7137398672901 19.93575053376387)
1401,"LINESTRING (105.713740550799 19.9440180810613, 105.7137406468751 19.94401773876581)","LINESTRING (105.713740550799 19.9440180810613, 105.7137406468751 19.94401773876581)",0.0391923927119,POINT (105.713740550799 19.9440180810613),POINT (105.7137406468751 19.94401773876581)
1405,"LINESTRING (105.7138405877198 19.94410728890698, 105.7138405277721 19.94411321702732)","LINESTRING (105.7138405877198 19.94410728890698, 105.7138405277721 19.94411321702732)",0.656076960479,POINT (105.7138405877198 19.94410728890698),POINT (105.7138405277721 19.94411321702732)
1406,"LINESTRING (105.7138449485123 19.94411546602405, 105.7138405877198 19.94410728890698)","LINESTRING (105.7138449485123 19.94411546602405, 105.7138405877198 19.94410728890698)",1.0134935194,POINT (105.7138449485123 19.94411546602405),POINT (105.7138405877198 19.94410728890698)
1407,"LINESTRING (105.7139347282214 19.94393319406524, 105.7139206100186 19.94393147181746, 105.7139100021255 19.94393144584872, 105.7138658487869 19.94392625123987)","LINESTRING (105.7139347282214 19.94393319406524, 105.7139206100186 19.94393147181746, 105.7139100021255 19.94393144584872, 105.7138658487869 19.94392625123987)",7.25606445584,POINT (105.7139347282214 19.94393319406524),POINT (105.7138658487869 19.94392625123987)
1409,"LINESTRING (105.7139651735388 19.93637943189964, 105.7139561633453 19.93637880750999)","LINESTRING (105.7139651735388 19.93637943189964, 105.7139561633453 19.93637880750999)",0.945484888877,POINT (105.7139651735388 19.93637943189964),POINT (105.7139561633453 19.93637880750999)
1410,"LINESTRING (105.7139607275573 19.93638172759896, 105.7139561633453 19.93637880750999)","LINESTRING (105.7139607275573 19.93638172759896, 105.7139561633453 19.93637880750999)",0.576709856625,POINT (105.7139607275573 19.93638172759896),POINT (105.7139561633453 19.93637880750999)
1412,"LINESTRING (105.7150792471736 19.99043116043901, 105.7150780696695 19.99043444646939, 105.7150658979522 19.99045913860559, 105.7150657538537 19.99045935725259, 105.7150648097316 19.99046127326724)","LINESTRING (105.7150792471736 19.99043116043901, 105.7150780696695 19.99043444646939, 105.7150658979522 19.99045913860559, 105.7150657538537 19.99045935725259, 105.7150648097316 19.99046127326724)",3.66113307226,POINT (105.7150792471736 19.99043116043901),POINT (105.7150648097316 19.99046127326724)
1414,"LINESTRING (105.7153813923919 19.99225549964568, 105.7153858724866 19.99230893178229)","LINESTRING (105.7153813923919 19.99225549964568, 105.7153858724866 19.99230893178229)",5.93175088976,POINT (105.7153813923919 19.99225549964568),POINT (105.7153858724866 19.99230893178229)
1416,"LINESTRING (105.7157508808069 19.99220735295878, 105.7157261454587 19.99216265377341)","LINESTRING (105.7157508808069 19.99220735295878, 105.7157261454587 19.99216265377341)",5.58272438764,POINT (105.7157508808069 19.99220735295878),POINT (105.7157261454587 19.99216265377341)
1418,"LINESTRING (105.7168348553096 19.98967020662146, 105.7168361610241 19.98967593879663, 105.7168377678815 19.98969200105983)","LINESTRING (105.7168348553096 19.98967020662146, 105.7168361610241 19.98967593879663, 105.7168377678815 19.98969200105983)",2.43441027966,POINT (105.7168348553096 19.98967020662146),POINT (105.7168377678815 19.98969200105983)
1421,"LINESTRING (105.7173352818268 19.98983325849858, 105.7173404069585 19.98982670505772)","LINESTRING (105.7173352818268 19.98983325849858, 105.7173404069585 19.98982670505772)",0.901936495639,POINT (105.7173352818268 19.98983325849858),POINT (105.7173404069585 19.98982670505772)
1424,"LINESTRING (105.7177882012693 19.99051261522876, 105.7177997471357 19.99051025207195)","LINESTRING (105.7177882012693 19.99051261522876, 105.7177997471357 19.99051025207195)",1.2359016192,POINT (105.7177882012693 19.99051261522876),POINT (105.7177997471357 19.99051025207195)
1427,"LINESTRING (105.7263298784191 19.93789724144558, 105.7263222109046 19.9379008970964)","LINESTRING (105.7263298784191 19.93789724144558, 105.7263222109046 19.9379008970964)",0.898648218155,POINT (105.7263298784191 19.93789724144558),POINT (105.7263222109046 19.9379008970964)
1429,"LINESTRING (105.7346478120391 19.95156880779341, 105.7346551529309 19.95156693714867)","LINESTRING (105.7346478120391 19.95156880779341, 105.7346551529309 19.95156693714867)",0.795592476372,POINT (105.7346478120391 19.95156880779341),POINT (105.7346551529309 19.95156693714867)
1430,"LINESTRING (105.7346496904579 19.95157207230927, 105.734655191342 19.95156695230169)","LINESTRING (105.7346496904579 19.95157207230927, 105.734655191342 19.95156695230169)",0.807723174129,POINT (105.7346496904579 19.95157207230927),POINT (105.734655191342 19.95156695230169)
1431,"LINESTRING (105.734651236871 19.9515658911659, 105.7346550589635 19.95156686923136)","LINESTRING (105.734651236871 19.9515658911659, 105.7346550589635 19.95156686923136)",0.41434971276,POINT (105.734651236871 19.9515658911659),POINT (105.7346550589635 19.95156686923136)
1432,"LINESTRING (105.7346552213606 19.95156695609452, 105.7346539610209 19.95157074397378)","LINESTRING (105.7346552213606 19.95156695609452, 105.7346539610209 19.95157074397378)",0.439453036593,POINT (105.7346552213606 19.95156695609452),POINT (105.7346539610209 19.95157074397378)
1433,"LINESTRING (105.7346544101089 19.95156598951545, 105.7346546890819 19.95156642537067, 105.7346550589635 19.95156686923136)","LINESTRING (105.7346544101089 19.95156598951545, 105.7346546890819 19.95156642537067, 105.7346550589635 19.95156686923136)",0.118919589889,POINT (105.7346544101089 19.95156598951545),POINT (105.7346550589635 19.95156686923136)
1438,"LINESTRING (105.7361952677889 19.94985320971692, 105.7361937257229 19.9498501530649)","LINESTRING (105.7361952677889 19.94985320971692, 105.7361937257229 19.9498501530649)",0.374791384387,POINT (105.7361952677889 19.94985320971692),POINT (105.7361937257229 19.9498501530649)
1440,"LINESTRING (105.7371227443765 19.93576507987878, 105.7371267828045 19.93577201134372)","LINESTRING (105.7371227443765 19.93576507987878, 105.7371267828045 19.93577201134372)",0.87581345524,POINT (105.7371227443765 19.93576507987878),POINT (105.7371267828045 19.93577201134372)
1441,"LINESTRING (105.7371228896182 19.93576971836103, 105.7371266997723 19.93577201896546)","LINESTRING (105.7371228896182 19.93576971836103, 105.7371266997723 19.93577201896546)",0.4731023685,POINT (105.7371228896182 19.93576971836103),POINT (105.7371266997723 19.93577201896546)
1442,"LINESTRING (105.7371234674179 19.93577477984964, 105.7371266904945 19.93577202216863)","LINESTRING (105.7371234674179 19.93577477984964, 105.7371266904945 19.93577202216863)",0.454881771126,POINT (105.7371234674179 19.93577477984964),POINT (105.7371266904945 19.93577202216863)
1443,"LINESTRING (105.737124000564 19.93577932906524, 105.7371267798492 19.93577201236381)","LINESTRING (105.737124000564 19.93577932906524, 105.7371267798492 19.93577201236381)",0.860377785979,POINT (105.737124000564 19.93577932906524),POINT (105.7371267798492 19.93577201236381)
1444,"LINESTRING (105.7371266904945 19.93577202216863, 105.7371260011299 19.93577207899395, 105.7371258641558 19.93577207307567)","LINESTRING (105.7371266904945 19.93577202216863, 105.7371260011299 19.93577207899395, 105.7371258641558 19.93577207307567)",0.0867692361389,POINT (105.7371266904945 19.93577202216863),POINT (105.7371258641558 19.93577207307567)
1449,"LINESTRING (105.7373465298452 19.93941973673768, 105.7373509697709 19.93942133216354)","LINESTRING (105.7373465298452 19.93941973673768, 105.7373509697709 19.93942133216354)",0.497066003844,POINT (105.7373465298452 19.93941973673768),POINT (105.7373509697709 19.93942133216354)
1450,"LINESTRING (105.7373509576104 19.93942129887043, 105.7373506273304 19.93942081652644, 105.7373502989335 19.93942044644774)","LINESTRING (105.7373509576104 19.93942129887043, 105.7373506273304 19.93942081652644, 105.7373502989335 19.93942044644774)",0.117058367589,POINT (105.7373509576104 19.93942129887043),POINT (105.7373502989335 19.93942044644774)
1452,"LINESTRING (105.7373510571741 19.93941733712892, 105.7373509576104 19.93942129887043)","LINESTRING (105.7373510571741 19.93941733712892, 105.7373509576104 19.93942129887043)",0.438559421569,POINT (105.7373510571741 19.93941733712892),POINT (105.7373509576104 19.93942129887043)
1455,"LINESTRING (105.7373548034624 19.93941483814034, 105.7373510081241 19.9394213881792)","LINESTRING (105.7373548034624 19.93941483814034, 105.7373510081241 19.9394213881792)",0.826563515318,POINT (105.7373548034624 19.93941483814034),POINT (105.7373510081241 19.9394213881792)
1457,"LINESTRING (105.7373574115708 19.93941755651796, 105.7373510247574 19.93942143370972)","LINESTRING (105.7373574115708 19.93941755651796, 105.7373510247574 19.93942143370972)",0.794270159146,POINT (105.7373574115708 19.93941755651796),POINT (105.7373510247574 19.93942143370972)
1459,"LINESTRING (105.7375364543296 19.95000425229562, 105.7375377152007 19.95000310980745)","LINESTRING (105.7375364543296 19.95000425229562, 105.7375377152007 19.95000310980745)",0.182744732074,POINT (105.7375364543296 19.95000425229562),POINT (105.7375377152007 19.95000310980745)
1460,"LINESTRING (105.7378711125041 19.95011942745398, 105.7378690619191 19.95012189001052)","LINESTRING (105.7378711125041 19.95011942745398, 105.7378690619191 19.95012189001052)",0.346867021744,POINT (105.7378711125041 19.95011942745398),POINT (105.7378690619191 19.95012189001052)
1463,"LINESTRING (105.7378712854391 19.95011944515927, 105.7378713078719 19.95011702660768)","LINESTRING (105.7378712854391 19.95011944515927, 105.7378713078719 19.95011702660768)",0.267665452786,POINT (105.7378712854391 19.95011944515927),POINT (105.7378713078719 19.95011702660768)
1465,"LINESTRING (105.7380531897448 19.93565020482492, 105.7380510185502 19.93565947872212)","LINESTRING (105.7380531897448 19.93565020482492, 105.7380510185502 19.93565947872212)",1.0511709662,POINT (105.7380531897448 19.93565020482492),POINT (105.7380510185502 19.93565947872212)
1469,"LINESTRING (105.7381939547617 19.93577177245868, 105.7382054082289 19.93576565841153, 105.7382073509765 19.93576428978324)","LINESTRING (105.7381939547617 19.93577177245868, 105.7382054082289 19.93576565841153, 105.7382073509765 19.93576428978324)",1.62998688303,POINT (105.7381939547617 19.93577177245868),POINT (105.7382073509765 19.93576428978324)
1471,"LINESTRING (105.7382609310419 19.93870269437385, 105.7382662478264 19.93869985407921, 105.7382787604456 19.93869506395486, 105.7382848888687 19.9386918356699)","LINESTRING (105.7382609310419 19.93870269437385, 105.7382662478264 19.93869985407921, 105.7382787604456 19.93869506395486, 105.7382848888687 19.9386918356699)",2.78593878695,POINT (105.7382609310419 19.93870269437385),POINT (105.7382848888687 19.9386918356699)
